Depto;Departamento;Fam;Familia;anioretail;mesretail;ventasnetas;costos;Utilidad;% Margen
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;2;12509;-12509;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;5;196602;-196602;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;8;112491;-112491;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;1;97588;-97588;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;4;26989;-26989;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;7;40438;-40438;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;10;983993;-887238;96756;0.1
1000;Suministros de Oficina;861;Bolsas Transparentes;2013;11;4904;-4904;0;0.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;1;45731;0;45731;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;4;65556;0;65556;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;7;89156;0;89156;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;2;-2442244;0;-2442244;1.0
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;5;231735;-136545;95190;0.41
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;8;308104;-165034;143069;0.46
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;11;224906;-113381;111525;0.5
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;2;58780;-32579;26201;0.45
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;5;57221;-32670;24550;0.43
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;8;48398;-20012;28387;0.59
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;3;5888;-3426;2461;0.42
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;10;7567;-3432;4135;0.55
2250;Decoracion;656;FLORES Y PLANTAS;2013;2;362026;-174355;187671;0.52
2250;Decoracion;656;FLORES Y PLANTAS;2013;5;423611;-256971;166640;0.39
2250;Decoracion;656;FLORES Y PLANTAS;2013;8;242429;-151616;90813;0.37
2250;Decoracion;657;DECORACION HOGAR;2013;2;358643;-187747;170896;0.48
2250;Decoracion;657;DECORACION HOGAR;2013;5;358332;-204376;153956;0.43
2250;Decoracion;657;DECORACION HOGAR;2013;12;1524843;-879496;645346;0.42
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;7;123349;-57338;66011;0.54
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;10;136221;-58036;78185;0.57
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;1;11072;-4629;6443;0.58
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;8;15015;-6333;8682;0.58
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;11;28716;-14211;14505;0.51
2250;Decoracion;660;BASES PARA ARREGLOS;2013;1;59032;-24124;34907;0.59
2250;Decoracion;660;BASES PARA ARREGLOS;2013;8;87035;-40668;46367;0.53
2250;Decoracion;660;BASES PARA ARREGLOS;2013;11;152232;-75206;77026;0.51
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;7;2443;-1245;1198;0.49
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;10;1614;-1274;340;0.21
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;1;77450;-36311;41139;0.53
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;8;146846;-72945;73901;0.5
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;11;364396;-187459;176937;0.49
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;9;-2305407;0;-2305407;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;12;-6750068;0;-6750068;1.0
2247;Seguridad;748;BAÑO;2013;2;71079;-42880;28199;0.4
2247;Seguridad;748;BAÑO;2013;9;49291;-25960;23331;0.47
2247;Seguridad;748;BAÑO;2013;12;60427;-35442;24985;0.41
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;3;278052;-133457;144595;0.52
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;6;369465;-187657;181808;0.49
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;4;2690;-1644;1045;0.39
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;11;2244;-1448;796;0.35
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;1;99962;-65364;34598;0.35
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;8;113533;-68193;45340;0.4
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;11;152507;-82907;69600;0.46
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;2;197610;-133055;64554;0.33
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;5;149031;-86715;62316;0.42
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;8;122111;-71709;50402;0.41
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;11;170242;-116355;53887;0.32
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;6;82326;-56978;25348;0.31
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;9;39637;-23279;16358;0.41
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;12;63110;-40951;22158;0.35
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;1;1880;-608;1272;0.68
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;4;2522;-700;1822;0.72
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;7;4390;-1901;2489;0.57
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;6;17811;-9623;8188;0.46
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;9;11246;-5660;5586;0.5
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;12;12965;-6783;6181;0.48
2248;Mascotas;763;PERROS Y GATOS;2013;5;300531;-202312;98219;0.33
2248;Mascotas;763;PERROS Y GATOS;2013;8;380279;-265270;115009;0.3
2248;Mascotas;763;PERROS Y GATOS;2013;11;530950;-329867;201083;0.38
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;3;2558;-670;1888;0.74
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;10;3677;-1174;2503;0.68
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;2;9830;-4923;4907;0.5
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;5;10049;-5621;4428;0.44
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;8;11111;-5610;5501;0.5
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;11;8677;-4611;4066;0.47
2248;Mascotas;763;PERROS Y GATOS;2013;2;321930;-214645;107286;0.33
2248;Mascotas;763;PERROS Y GATOS;2013;9;396624;-267322;129302;0.33
2248;Mascotas;763;PERROS Y GATOS;2013;12;752979;-471782;281196;0.37
2248;Mascotas;765;AVES;2013;2;20497;-13955;6542;0.32
2248;Mascotas;765;AVES;2013;9;37820;-25136;12684;0.34
2248;Mascotas;765;AVES;2013;12;29381;-17400;11982;0.41
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;3;21;-9;12;0.57
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;6;21;-9;12;0.57
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;9;82;-36;46;0.56
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;1;12461;-7602;4858;0.39
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;4;12463;-7529;4934;0.4
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;7;21749;-12236;9513;0.44
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;10;16207;-9549;6658;0.41
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;2;72119;-37978;34141;0.47
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;5;77786;-39275;38511;0.5
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;8;86286;-44022;42264;0.49
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;11;89730;-42100;47630;0.53
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;3;569842;-313113;256729;0.45
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;6;611018;-348622;262396;0.43
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;1;155085;-67484;87601;0.56
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;4;227342;-110085;117257;0.52
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;11;408515;-249050;159465;0.39
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;12;485827;-266762;219065;0.45
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;3;38457;-18502;19954;0.52
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;6;42618;-24360;18257;0.43
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;9;118861;-58580;60282;0.51
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;12;33155;-14961;18194;0.55
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;2;7406;-4265;3141;0.42
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;6;1874;-1565;309;0.16
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;9;3265;-1487;1778;0.54
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;12;229479;-133665;95814;0.42
2250;Decoracion;656;FLORES Y PLANTAS;2013;3;339827;-159116;180711;0.53
2250;Decoracion;656;FLORES Y PLANTAS;2013;6;440341;-262740;177601;0.4
2250;Decoracion;656;FLORES Y PLANTAS;2013;9;294542;-165851;128692;0.44
2250;Decoracion;656;FLORES Y PLANTAS;2013;12;246249;-129150;117098;0.48
2250;Decoracion;657;DECORACION HOGAR;2013;3;380882;-198009;182872;0.48
2250;Decoracion;657;DECORACION HOGAR;2013;6;333881;-182402;151480;0.45
2250;Decoracion;657;DECORACION HOGAR;2013;9;563812;-326328;237484;0.42
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;1;109076;-49395;59682;0.55
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;4;139816;-73576;66240;0.47
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;11;115320;-50834;64486;0.56
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;2;11586;-4898;6688;0.58
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;5;16124;-7736;8388;0.52
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;12;64657;-33763;30894;0.48
2250;Decoracion;660;BASES PARA ARREGLOS;2013;4;161494;-92870;68624;0.42
2250;Decoracion;660;BASES PARA ARREGLOS;2013;7;60501;-28253;32248;0.53
2250;Decoracion;660;BASES PARA ARREGLOS;2013;10;97628;-50963;46666;0.48
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;3;12607;-6550;6057;0.48
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;6;5225;-3256;1969;0.38
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;2;447230;-197060;250170;0.56
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;5;374793;-190499;184294;0.49
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;8;544449;-278391;266058;0.49
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;11;1085269;-506901;578368;0.53
2250;Decoracion;664;ALBUMS Y MARCOS;2013;3;316717;-163717;153000;0.48
2250;Decoracion;664;ALBUMS Y MARCOS;2013;6;380087;-188495;191592;0.5
2250;Decoracion;664;ALBUMS Y MARCOS;2013;9;353395;-168903;184492;0.52
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;1;14036;-5744;8293;0.59
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;4;25750;-12440;13310;0.52
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;7;36256;-18568;17688;0.49
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;11;106502;-53257;53246;0.5
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;1;47660;-20392;27268;0.57
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;8;75942;-41192;34750;0.46
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;11;255849;-149084;106765;0.42
2251;GUATEMALA NUESTRA;671;JARDIN;2013;2;33;-23;10;0.31
2251;GUATEMALA NUESTRA;671;JARDIN;2013;5;150;-103;47;0.31
2251;GUATEMALA NUESTRA;672;ACCESORIOS PARA VESTIR;2013;9;98458;-69219;29239;0.3
2251;GUATEMALA NUESTRA;673;REGALOS;2013;10;-129;92;-38;0.29
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;1;5419;-2761;2658;0.49
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;4;7275;-5438;1838;0.25
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;11;241;-161;80;0.33
2251;GUATEMALA NUESTRA;675;DECORACION;2013;6;17999;-16054;1945;0.11
2251;GUATEMALA NUESTRA;675;DECORACION;2013;9;654094;-459290;194804;0.3
2251;GUATEMALA NUESTRA;675;DECORACION;2013;12;4461;-3256;1205;0.27
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;3;18;-12;6;0.35
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;6;18;-12;6;0.35
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;9;272300;-194478;77822;0.29
2251;GUATEMALA NUESTRA;679;BAÑO;2013;9;66464;-45847;20617;0.31
2251;GUATEMALA NUESTRA;679;BAÑO;2013;12;528;-353;176;0.33
2251;GUATEMALA NUESTRA;680;ENTRETENIMIENTO;2013;7;22;-15;8;0.35
2263;DESCONTINUADOS;867;DESCONTINUADOS;2013;6;0;0;0;0.0
2263;DESCONTINUADOS;867;DESCONTINUADOS;2013;9;445;-261;183;0.41
2263;DESCONTINUADOS;867;DESCONTINUADOS;2013;12;3802;-1623;2179;0.57
2248;Mascotas;765;AVES;2013;5;26350;-17443;8907;0.34
2248;Mascotas;765;AVES;2013;8;24466;-15872;8595;0.35
2248;Mascotas;765;AVES;2013;11;27840;-18014;9825;0.35
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;2;53;-25;28;0.53
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;3;20594;-12699;7896;0.38
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;6;30445;-17465;12980;0.43
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;6;160940;-85117;75823;0.47
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;9;88125;-43643;44483;0.5
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;12;116411;-54598;61814;0.53
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;2;435150;-233452;201698;0.46
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;9;423052;-231858;191193;0.45
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;12;755718;-443075;312643;0.41
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;7;382593;-204635;177958;0.47
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;10;254288;-160980;93308;0.37
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;3;272727;-150747;121980;0.45
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;6;261047;-145795;115252;0.44
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;7;35238;-23106;12131;0.34
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;10;59017;-26397;32620;0.55
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;5;2891;-1153;1738;0.6
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;11;106318;-61118;45201;0.43
2250;Decoracion;656;FLORES Y PLANTAS;2013;7;282844;-167645;115199;0.41
2250;Decoracion;656;FLORES Y PLANTAS;2013;10;235567;-133451;102116;0.43
2250;Decoracion;657;DECORACION HOGAR;2013;4;334497;-198876;135620;0.41
2250;Decoracion;657;DECORACION HOGAR;2013;7;310157;-175688;134469;0.43
2250;Decoracion;657;DECORACION HOGAR;2013;10;496901;-258920;237980;0.48
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;9;1464;-805;658;0.45
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;12;926;-507;419;0.45
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;4;86425;-57578;28847;0.33
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;7;179869;-92111;87758;0.49
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;10;160127;-74174;85953;0.54
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;1;429665;-182085;247580;0.58
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;4;348471;-165498;182973;0.53
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;7;785278;-366176;419101;0.53
2250;Decoracion;664;ALBUMS Y MARCOS;2013;2;268456;-120590;147866;0.55
2250;Decoracion;664;ALBUMS Y MARCOS;2013;5;362388;-202703;159685;0.44
2250;Decoracion;664;ALBUMS Y MARCOS;2013;12;734038;-366860;367178;0.5
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;3;18440;-7779;10661;0.58
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;10;47678;-22311;25367;0.53
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;4;61133;-34038;27095;0.44
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;7;119790;-68886;50904;0.42
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;10;57038;-23594;33444;0.59
2251;GUATEMALA NUESTRA;671;JARDIN;2013;1;179;-126;53;0.29
2251;GUATEMALA NUESTRA;672;ACCESORIOS PARA VESTIR;2013;12;157;-134;23;0.15
2251;GUATEMALA NUESTRA;673;REGALOS;2013;9;39107;-26956;12151;0.31
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;7;1000;-697;303;0.3
2251;GUATEMALA NUESTRA;675;DECORACION;2013;2;5662;-3747;1916;0.34
2251;GUATEMALA NUESTRA;675;DECORACION;2013;5;9447;-6326;3122;0.33
2251;GUATEMALA NUESTRA;675;DECORACION;2013;8;10649;-7960;2689;0.25
2251;GUATEMALA NUESTRA;675;DECORACION;2013;11;10293;-8234;2059;0.2
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;5;36;-23;12;0.35
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;12;611;-440;171;0.28
2251;GUATEMALA NUESTRA;677;MESA;2013;2;143;-98;45;0.31
2251;GUATEMALA NUESTRA;677;MESA;2013;9;129917;-90813;39104;0.3
2251;GUATEMALA NUESTRA;677;MESA;2013;12;428;-300;128;0.3
2251;GUATEMALA NUESTRA;678;COCINA;2013;10;36;-27;9;0.26
2251;GUATEMALA NUESTRA;679;BAÑO;2013;11;31;-22;9;0.3
2251;GUATEMALA NUESTRA;680;ENTRETENIMIENTO;2013;11;36;-89;-53;-1.47
2263;DESCONTINUADOS;867;DESCONTINUADOS;2013;11;4714;-2509;2205;0.47
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;1;1037382;-597685;439698;0.42
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;4;200637;-115199;85438;0.43
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;7;650370;-400113;250257;0.38
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;10;128222;-64680;63542;0.5
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;1;98625;-50304;48321;0.49
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;4;31332;-18477;12855;0.41
2249;Muebles de Interior;626;ACCESORIOS DE DECORACIÓN;2013;11;79651;-40012;39639;0.5
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;1;209339;-117760;91579;0.44
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;4;1606;-568;1038;0.65
2249;Muebles de Interior;670;MUEBLES DE HABITACIÓN;2013;7;5768;-4044;1724;0.3
2250;Decoracion;656;FLORES Y PLANTAS;2013;1;236050;-127409;108641;0.46
2250;Decoracion;656;FLORES Y PLANTAS;2013;4;302110;-155460;146651;0.49
2250;Decoracion;656;FLORES Y PLANTAS;2013;11;234882;-133217;101665;0.43
2250;Decoracion;657;DECORACION HOGAR;2013;1;303656;-150577;153079;0.5
2250;Decoracion;657;DECORACION HOGAR;2013;8;303230;-174450;128779;0.42
2250;Decoracion;657;DECORACION HOGAR;2013;11;817469;-443840;373628;0.46
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;3;133562;-62582;70980;0.53
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;6;130535;-60071;70463;0.54
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;9;141467;-63892;77575;0.55
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;12;271327;-119818;151509;0.56
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;4;15974;-8307;7667;0.48
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;7;15399;-6684;8715;0.57
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;10;11190;-6130;5060;0.45
2250;Decoracion;660;BASES PARA ARREGLOS;2013;2;117771;-56066;61706;0.52
2250;Decoracion;660;BASES PARA ARREGLOS;2013;5;123487;-62036;61451;0.5
2250;Decoracion;660;BASES PARA ARREGLOS;2013;12;287607;-169871;117735;0.41
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;1;5621;-2233;3388;0.6
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;4;7432;-4538;2894;0.39
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;11;357;-254;104;0.29
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;2;120057;-58059;61998;0.52
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;5;142040;-69482;72557;0.51
2250;Decoracion;658;FIGURAS Y ESCULTURAS;2013;8;114007;-54840;59167;0.52
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;3;16956;-7294;9662;0.57
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;6;19673;-8550;11124;0.57
2250;Decoracion;659;DECORACIÓN DE COCINA Y MESA;2013;9;14401;-6173;8228;0.57
2250;Decoracion;660;BASES PARA ARREGLOS;2013;3;158580;-77640;80941;0.51
2250;Decoracion;660;BASES PARA ARREGLOS;2013;6;87670;-41786;45884;0.52
2250;Decoracion;660;BASES PARA ARREGLOS;2013;9;99012;-49239;49773;0.5
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;2;14734;-7271;7463;0.51
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;5;5960;-3229;2732;0.46
2250;Decoracion;661;MINIATURAS DECORATIVAS;2013;8;1563;-815;748;0.48
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;3;123857;-70150;53707;0.43
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;6;113470;-56887;56583;0.5
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;9;188705;-92016;96689;0.51
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;3;465867;-216084;249783;0.54
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;10;528503;-233757;294747;0.56
2250;Decoracion;664;ALBUMS Y MARCOS;2013;1;272202;-120396;151805;0.56
2250;Decoracion;664;ALBUMS Y MARCOS;2013;8;322198;-157937;164262;0.51
2250;Decoracion;664;ALBUMS Y MARCOS;2013;11;428710;-226902;201807;0.47
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;6;36798;-19891;16907;0.46
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;9;33051;-17019;16032;0.49
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;12;198183;-110054;88129;0.44
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;3;56485;-25605;30879;0.55
2250;Decoracion;666;REGALOS PARA HOMBRE;2013;6;192696;-106031;86664;0.45
2251;GUATEMALA NUESTRA;671;JARDIN;2013;10;83;-74;9;0.1
2251;GUATEMALA NUESTRA;672;ACCESORIOS PARA VESTIR;2013;4;34;-35;0;-0.01
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;6;1661;-1080;580;0.35
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;9;103734;-72396;31338;0.3
2251;GUATEMALA NUESTRA;674;MUEBLES Y ORGANIZACIÓN;2013;12;446;-260;187;0.42
2251;GUATEMALA NUESTRA;675;DECORACION;2013;1;6918;-5040;1878;0.27
2251;GUATEMALA NUESTRA;675;DECORACION;2013;4;4235;-2744;1491;0.35
2251;GUATEMALA NUESTRA;675;DECORACION;2013;7;15289;-11621;3668;0.24
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;1;146;-114;32;0.22
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;8;18;-12;6;0.35
2251;GUATEMALA NUESTRA;676;COMESTIBLES;2013;11;20;-46;-26;-1.28
2251;GUATEMALA NUESTRA;677;MESA;2013;5;62;-43;19;0.3
2251;GUATEMALA NUESTRA;677;MESA;2013;11;36;-25;11;0.3
2251;GUATEMALA NUESTRA;678;COCINA;2013;9;171427;-120402;51026;0.3
2251;GUATEMALA NUESTRA;679;BAÑO;2013;10;7;-15;-8;-1.24
2251;GUATEMALA NUESTRA;680;ENTRETENIMIENTO;2013;6;213;-179;34;0.16
2251;GUATEMALA NUESTRA;680;ENTRETENIMIENTO;2013;9;20947;-13933;7015;0.33
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;2;106582;-60406;46176;0.43
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;5;86977;-54383;32594;0.37
2250;Decoracion;662;CHIMENEAS, FUENTES Y FAROLES;2013;12;589291;-314071;275221;0.47
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;6;734777;-350672;384104;0.52
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;9;687197;-332563;354634;0.52
2250;Decoracion;663;ESPEJOS, CUADROS Y RELOJES;2013;12;1795084;-887039;908045;0.51
2250;Decoracion;664;ALBUMS Y MARCOS;2013;4;410732;-258497;152234;0.37
2250;Decoracion;664;ALBUMS Y MARCOS;2013;7;293552;-143791;149762;0.51
2250;Decoracion;664;ALBUMS Y MARCOS;2013;10;309196;-154672;154525;0.5
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;2;13400;-6112;7288;0.54
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;5;41315;-20475;20840;0.5
2250;Decoracion;665;REGALOS OCASIONES ESPECIALES;2013;8;28290;-14857;13433;0.47
